ticker,company,sector,market_cap,trailing_pe,forward_pe,peg_ratio,price_to_book,dividend_yield,short_percent,analyst_count,beta,gross_margin,operating_margin,net_margin,margin_stability,margin_trend,revenue_cagr_3y,revenue_cagr_5y,revenue_acceleration,earnings_cagr_3y,earnings_cagr_5y,interest_coverage,earnings_consistency,revenue_stability,debt_to_equity,roe,roic,altman_z,book_value_growth,fcf,fcf_yield,reinvestment_rate,drawdown_52w,price_vs_200ma,current_price,pe_gap,combs_unit_economics,combs_frictionless,combs_capital_allocation,combs_moat,combs_score,combs_style_flag,weschler_variant,weschler_complexity,weschler_distressed,weschler_quality,weschler_compounding,weschler_score,weschler_style_flag,combined_score
APD,"Air Products and Chemicals, Inc.",Materials,65782104064,31.161394,20.739767,2.39,4.2033296,2.45,0.0167,21.0,0.776,0.3141319066568084,0.24000398760519387,-0.03277313018700207,0.024726088986109653,0.05002241483339226,-0.01766923192508929,,0.0344037750718907,,,13.5,0.12180345049072383,0.9726143656427395,1.225046422937923,-0.02625641435217539,0.07228195635168218,2.5853004336044534,0.0455898208221297,-3765800000.0,-0.0572465726595826,0.5914033878029126,-0.009291073707963421,0.086220082048372,295.4100036621094,-0.33444033344592994,9.535389917100442,11.831847560057978,7.048331864626902,17.052926788124154,45.468496129909475,False,8.642649078716282,9.308846918489065,4.5451284230103255,10.131765769278772,10.069308659970762,42.69769884946521,False,44.08309748968735
ABNB,"Airbnb, Inc.",Consumer Discretionary,84119379968,34.935802,23.713715,1.34,10.3884,0.0,0.0349,36.0,1.208,0.8295890858589985,0.20782615799362797,0.20513029981210684,0.03525832824518818,-0.017319692702883527,0.13378255972989694,,-0.01689765460455632,0.09874952310470131,,,0.5730919862888918,0.8420467567193439,0.25210391511159896,0.3062568605927552,0.5494698737850432,4.463345947780502,0.13822651497789917,,,,0.0,0.08520417666766247,141.49000549316406,-0.32122024850037795,17.02130349913245,16.179338312752964,18.386973503548116,11.203694331983804,62.79130964741734,False,9.511487874264864,3.9637291911183508,5.291252485089464,10.776627909957043,10.04197591026509,39.585073370694815,False,51.18819150905608
AKAM,"Akamai Technologies, Inc.",Information Technology,21565661184,50.071186,20.239765,1.7,4.29452,0.0,0.1337,23.0,0.454,0.589486416320614,0.14929084460603467,0.10741734837548343,0.021869659013742767,-0.04731076561158637,0.05178977181914113,0.05178977181914113,0.007348780422057839,-0.04785529769970398,-0.04785529769970398,20.424656198185897,0.9198540911308475,0.9353952339766096,1.1402380895456659,0.09081722057688688,0.04848723466733596,3.0941537854997727,0.04511712925661482,699265000.0,0.03242492748234396,0.3167786510779613,0.0,0.5261820766695656,147.7100067138672,-0.5957801958196077,12.513499915654522,8.714723610528067,8.90407432014089,8.053812415654521,38.186110261978,False,10.262352175743425,11.068222472394547,4.0848938626306674,12.137071148859725,6.749022158450418,44.30156181807878,False,41.24383604002839
ALB,Albemarle Corporation,Materials,24002060288,,20.760292,1.44,3.2826335,0.8,0.0004,22.0,1.365,0.13003183326841972,0.013083510265845028,-0.09929117455640804,0.19458159871090228,-0.32549924757475396,-0.11101948515436078,,0.39718113974850144,,,0.3240292606344299,0.0,0.6972050865694727,0.3458014038065258,-0.053562199705979995,0.004740909640238619,2.9855062604420533,0.06096273007720998,692466000.0,0.028850273338668485,0.12468059298431398,0.0,0.3943730882124969,203.52000427246094,,1.0538932668208982,11.227960919740521,5.544453114798369,1.5458839406207827,19.372191241980573,False,10.608519269776878,8.710263000311386,4.322644776502277,1.0661072672190184,9.350420255042414,34.05795456885197,False,26.71507290541627
ARE,"Alexandria Real Estate Equities, Inc.",Real Estate,8061705728,,-52.56818,3.24,0.501915,8.82,0.0588,14.0,1.137,0.686740176729736,0.18845908986732537,-0.48539390698345597,0.02862818068062728,-0.049682786811608176,0.04564958075072889,,-0.10718806135377043,,,2.4483894873355743,0.0,0.9287461484448356,0.8248894801380989,-0.09240876091704821,0.015840035797854396,,-0.06576363527240014,1414046000.0,0.1754028300845466,0.0,-0.4187380439393467,-0.16467000456150624,46.2599983215332,,11.87821784027376,7.276688474729314,7.262391026868127,6.250969973009448,32.66826731488065,False,7.9736308316430025,12.851446741239311,18.737598601936764,4.536867106973005,9.503797173574604,53.603340455366684,False,43.135803885123664
ALGN,"Align Technology, Inc.",Health Care,12087707648,28.318792,13.643054,0.89,2.9052413,0.0,0.0608,14.0,1.695,0.6718803439138491,0.1450597824416773,0.10169880078236138,0.013335348379275172,-0.030070585050728238,0.026117671821406674,,-0.02641702802125424,0.04308532275749699,,,0.9142294527496809,0.9648655129731051,0.028264224539143675,0.10134257906665281,0.1337275825500796,4.964606509300836,0.03983815588213124,490778000.0,0.04060141213633694,0.11706572846746588,-0.11215153413834882,0.06975122027759068,168.77999877929688,-0.5182331929977804,13.980904846250242,6.829609989465596,12.790437880356237,10.999409581646422,44.60036229771849,False,13.360370129400707,11.251585906249254,9.671980215481305,14.32355705334976,8.111390226967911,56.71888353144894,False,50.659622914583714
ALLE,Allegion plc,Industrials,11547201536,18.356556,14.077777,2.07,5.4954805,1.58,0.0357,12.0,0.903,0.4519705947434416,0.21131954859489097,0.158286824183119,0.014297844315905858,0.03209646720487294,0.07523170466176188,,0.04497722484026734,0.12019895909934375,,8.509900990099009,0.8570611249476353,0.9107529506583383,0.9576804023989166,0.3113755078351712,0.1950772498662635,4.269098403293977,0.29967853333400307,685700000.0,0.05938235319286974,0.024119194551668183,-0.2394777432899962,-0.1478905111542987,134.3699951171875,-0.2330926890643322,14.947492107673026,12.085821723048165,16.80176778526655,16.910087719298243,60.74516933528598,False,11.384413231785883,11.239525377853361,14.117677002501123,13.11300370668576,12.108175243549548,61.96279456237568,False,61.35398194883083
LNT,Alliant Energy Corporation,Utilities,18533920768,22.566038,19.47127,2.48,2.4971292,2.91,0.0923,12.0,0.566,0.45667125171939477,0.23498395231545163,0.1856946354883081,0.007524677798964969,0.014294297143037843,0.012293745856755134,,0.10712749229064028,0.05694803185591568,,2.1090534979423867,0.9183822446737109,0.9578533655855098,1.6520316334878646,0.11044450504499591,0.0664788523984513,1.173038085856466,0.0533013890217775,,,,-0.015426823185476632,0.055714366897071384,71.76000213623047,-0.13714272749164025,16.770234118951223,11.722978859908277,9.706691653817613,16.27104419703104,54.47094882970815,False,6.0777254731864545,16.035131739682388,8.227634194831015,10.709730272647988,10.472201498169335,51.52242317851718,False,52.99668600411266
ALL,The Allstate Corporation,Financials,54869270528,4.714665,8.161737,2.55,1.857484,2.03,0.0001,21.0,0.207,,,0.15330480549881464,,,0.09835266933147047,,-0.06639632452726621,,,,0.0,0.8768587752728041,0.24469127736033977,0.3359032995753022,,,0.2051498794662674,9882000000.0,0.18010080879346077,0.003399484113375777,-0.01891742941299874,0.030760353481563918,213.14999389648438,0.7311382675121139,13.04,12.964315699428921,15.873450530092443,12.5,54.37776622952136,False,13.898805499211175,5.398538767395626,11.574857307766306,7.083953365634537,12.105415230956991,50.061570170964636,False,52.219668200243
GOOGL,Alphabet Inc.,Communication Services,4855869472768,30.572083,27.709045,1.58,11.667103,0.22,0.0134000005,52.0,1.267,0.5965231508603998,0.32032638592380025,0.3280987796522654,0.029876289108057837,0.05571367749913014,0.12511745609215974,0.12511745609215974,0.012238377586428234,0.3013520060775734,0.3013520060775734,175.32472826086956,0.6523921382981498,0.8432722171395209,0.14277870757227312,0.3182786895115167,0.24193461680389786,,0.1747543102911473,73266000000.0,0.015088132086515096,0.3786503688846081,0.0,0.29693011762275817,400.79998779296875,-0.09364877100457955,18.398534045450166,19.599133287921873,16.857853907649,16.72168100539811,71.57720224641915,True,5.940036825834215,1.3563642242927976,2.538458763547746,12.143647217733896,15.42673065565532,37.40523768706397,False,54.49121996674156
GOOG,Alphabet Inc.,Communication Services,4810436771840,30.309158,27.449793,1.56,11.557942,0.22,,15.0,1.267,0.5965231508603998,0.32032638592380025,0.3280987796522654,0.029876289108057837,0.05571367749913014,0.12511745609215974,0.12511745609215974,0.012238377586428234,0.3013520060775734,0.3013520060775734,175.32472826086956,0.6523921382981498,0.8432722171395209,0.14277870757227312,0.3182786895115167,0.24193461680389786,,0.1747543102911473,73266000000.0,0.015230633614996178,0.3786503688846081,0.0,0.28674124095877007,397.04998779296875,-0.09433996813768301,18.398534045450166,19.584222751142548,16.870454714100614,16.72168100539811,71.57489251609144,True,6.090014925944352,7.686184100217969,2.59227698326172,12.143647217733896,15.42673065565532,43.938853882813255,False,57.75687319945234
MO,"Altria Group, Inc.",Consumer Staples,113752989696,14.221295,11.62878,1.79,-35.44225,6.22,0.0278,11.0,0.519,0.7220815333432643,0.5975967029147425,0.3449525795719748,0.015054722843635172,0.021465612427503555,-0.008925128591255382,,-0.012089810289230053,0.06420291024797797,,10.225148683092609,0.7053710888108795,0.9888482204435015,-7.341233580810965,-1.9837235865219873,0.5021596816968895,4.652038923407747,,9074000000.0,0.07976933199074483,0.010725458066438254,-0.062353732748143556,0.08410356101998219,68.12000274658203,-0.1822980959188315,21.87312795209177,10.3512193769653,14.215550506366426,18.815578609986503,65.25547644541,True,10.3915530211217,12.439572325085631,12.119849451677034,15.811320439494857,11.434393638170974,62.196688875550194,False,63.726082660480095
AMZN,"Amazon.com, Inc.",Consumer Discretionary,2933248491520,32.578255,27.625109,1.89,6.63568,0.0,0.0095,62.0,1.468,0.5028566486824266,0.11155296795755199,0.10833784334183261,0.04130469837327138,0.08772338604530976,0.11731283601806397,0.11731283601806397,0.013868624366285498,,,35.16930518909411,0.1465556830686069,0.8577047187612566,0.37217228418863196,0.1889482198679041,0.1323861898156491,6.047580705367795,0.4119194414554539,7695000000.0,0.002623371331220723,0.18386746712343288,0.0,0.15928469809454493,272.67999267578125,-0.15203840721364606,9.713553957007905,19.427439347975888,12.595314513674369,12.04913124156545,53.78543906022361,False,5.844421481453132,1.7413518886679922,3.06763852369653,9.256478194856841,12.948347297038032,32.85823738571253,False,43.32183822296807
AMCR,Amcor plc,Materials,18461464576,31.944,9.282355,0.55,1.5866646,6.51,0.0844,11.0,0.633,0.1888200413085482,0.08768072489839429,0.034046238923312676,0.005610776909938769,-0.013598152989394485,0.010545712737626056,,0.17209652672086317,-0.1405742933261338,,3.323232323232323,0.7136838100254395,0.9594116645246537,1.2796725784447476,0.04357094133697135,0.04024381192160728,1.0029683248088157,0.4216204177258054,810000000.0,0.043875175594302755,0.04663868345659271,-0.16469099525559558,-0.03633853847567574,39.93000030517578,-0.7094178875532181,7.5337798221515335,12.518989647770745,6.927720877435436,13.35361842105263,40.334108768410346,False,14.738077317242226,17.930059402620422,13.276891072917334,8.634206106411547,13.689000487314724,68.26823438650625,False,54.3011715774583
AEE,Ameren Corporation,Utilities,30174566400,19.616907,18.801413,2.55,2.226282,2.75,0.0368,15.0,0.511,0.47403113990226164,0.2302534378906694,,0.017154227958344582,0.039855046537144195,0.03409709923004489,,0.13786997245179064,,,2.6108247422680413,,0.9265244235422727,1.4797403178867248,,0.055797052793272114,0.9808942524088193,0.08444046452200316,-821000000.0,-0.027208344574588487,0.4743720877372429,-0.0402991796705941,0.03790946609662863,109.06999969482422,-0.04157097752464244,14.540955754771542,14.335233618211053,8.730526026392962,14.935602226720645,52.54231762609621,False,5.9155769876807796,9.890448513736857,7.092104630282819,7.3666977325532015,11.059254020346467,41.324081884600126,False,46.93319975534817
AEP,"American Electric Power Company, Inc.",Utilities,70820700160,19.254438,18.90267,2.4,2.2259848,2.92,0.0334,21.0,0.552,0.6100749680014628,0.2461601755348327,0.16364966172974948,0.025328073017274088,0.05376729384232523,0.036603082441915236,,0.07034275813812782,0.1577086046817906,,2.6579466929911155,0.7689528244426851,0.9372457424409087,1.5899543965572611,0.11497205986254737,0.06461811426547877,0.9863067347336822,0.09228906740320597,-1639000000.0,-0.023142951090530422,0.39234777838727375,-0.043794910218236956,0.07053505241936656,130.16000366210938,-0.018269450398915817,16.205795438114517,15.38261467054248,8.762393526323802,14.734311740890687,55.08511537587149,False,6.088114100552388,7.595268389662028,6.680994677098698,8.718559278896977,11.254195003514704,40.337131449724794,False,47.711123412798145
AXP,American Express Company,Financials,215635623936,19.727215,15.708841,1.58,6.3401275,1.2,0.0209,22.0,1.084,,,0.1499792330056763,,,0.10966360326420155,,0.005444343046776101,0.12968973919215565,,,0.833551881084901,0.8692647340341662,1.7254884387883134,0.32362430543108084,,,0.10646860827952032,16003000000.0,0.07421315508030177,0.03357330748996262,-0.141145196024328,-0.05526777021513867,316.0299987792969,-0.20369697395197453,13.0,18.098975865920018,15.798148716788415,12.5,59.39712458270843,False,7.950519006127714,4.597598984406812,12.587070320015393,10.153529918294623,10.546131022972794,45.83484925181734,False,52.61598691726289
AIG,"American International Group, Inc.",Financials,40486547456,13.443663,8.612756,0.62,1.0071222,2.62,0.016,20.0,0.541,,,0.11563457085231942,,,-0.036944411466962035,,0.005721601105155495,-0.3285439900997924,,,0.0,0.9497263168976656,0.22341330610855878,0.07525705534893896,,,0.0013731035536319602,3314000000.0,0.08185434936386195,0.0,-0.09745143281437497,-0.015483484901496897,76.36000061035156,-0.3593445476876355,12.23,7.941642970860098,11.291160950934126,12.5,43.962803921794226,False,14.003601787711396,7.4529896524467665,13.961645449881356,9.34041459823891,9.215988235446325,53.974639723724756,False,48.96872182275949
AMT,American Tower Corporation,Real Estate,82244100096,28.472582,25.561386,1.85,23.353619,3.9,0.016900001,22.0,0.9,0.7418315389962986,0.4630704770493959,0.23763222666892134,0.07825385619965786,0.16005556838827245,0.03340295998443743,,0.03960414640611319,0.12727806673538544,,3.6260114756510227,0.7652351657166097,0.9591475947407209,12.310444900752909,0.692539356605065,0.09028319525944666,1.1404848156275988,-0.13134101993110991,3783600000.0,0.046004515771752214,0.15786408131822707,-0.17181685988556122,-0.022674936284180998,176.52999877929688,-0.1022455919171644,18.536452911123963,14.789272334122753,15.6414623086922,16.08940620782726,65.05659376176618,True,7.520605032297021,7.352847493353134,10.256986307958698,10.722340215907034,8.96156251212896,44.81434156164485,False,54.935467661705516
AWK,"American Water Works Company, Inc.",Utilities,24419829760,22.171988,19.016901,2.26,2.2125304,2.86,0.066,11.0,0.634,0.6071984435797665,0.36556420233463033,0.216147859922179,0.014375741931973798,0.029857451279778013,0.10670429850805996,,-0.008929785192216072,0.10653902615185018,,3.0552845528455284,0.8696709705068849,0.8699860977462601,1.468856694657193,0.10251914736550706,0.05507188866512634,0.9453491379154927,0.12099699131252595,-1242000000.0,-0.050860305424176716,0.6422178988326849,-0.11203939616385813,-0.049681879730876184,125.05000305175781,-0.1423005911783823,19.5904557668209,13.464967169096973,7.768993200172608,18.443277665317137,59.26769380140762,False,6.710568504131212,12.158767156099547,9.577498717373178,7.47184246666349,11.695633142576213,47.614309986843644,False,53.441001894125634
AMP,"Ameriprise Financial, Inc.",Financials,41852489728,11.601295,9.787474,1.56,6.487827,1.46,0.0392,11.0,1.201,,,0.1928030303030303,,,0.09030445218644934,,-0.040861482621829454,0.04203199493145049,,,0.8605510007874732,0.8863151596938268,0.8950984883188273,0.5440525271033746,,,0.19862377652999363,8161000000.0,0.1949943731672469,0.008766233766233766,-0.11607544722712922,-0.0204996273936144,465.55999755859375,-0.15634642511891997,13.669999999999998,11.980160867464535,16.756759486715367,12.5,54.9069203541799,False,9.303851403931773,9.707355625284439,12.521600237285961,10.820684674388797,11.719354157053344,54.07284609794432,False,54.48988322606211
AME,"AMETEK, Inc.",Industrials,53266776064,35.10574,26.385674,3.01,4.8782535,0.59,0.016,19.0,1.033,0.3604103759487083,0.2581120198629504,0.19998902868162044,0.006965143118655689,0.01411808763271985,0.06364055992660522,0.06364055992660522,0.014081758237789531,0.08477324733231018,0.08477324733231018,23.510436409284466,0.8993058740656046,0.9218078656676802,0.22057476742875431,0.13925786068136098,0.12563099333237582,7.803827619819186,0.12441908780090172,1671515000.0,0.03138006696691528,0.017598427048028973,-0.02696696301864391,0.09683720202172345,232.39999389648438,-0.24839430816726826,16.247620252554462,13.672407784369478,10.897029938032134,18.7762314439946,59.593289418950675,False,6.676863935771662,7.940342642937556,6.307137016610017,14.028950520664168,11.201531170697205,46.154825286680605,False,52.87405735281564
AMGN,Amgen Inc.,Health Care,179118014464,23.098886,14.123002,2.19,19.479681,3.04,0.023599999,30.0,0.435,0.6724714973742211,0.24706810699028597,0.20981741993415146,0.06312486785450629,-0.11634031910096504,0.11766399097603264,,-0.08612942360454626,0.055793388628522456,,3.2958257713248638,0.7544021767006052,0.846593881265652,6.306768306768307,0.8906213906213907,0.14409589598313233,1.8040671363078007,0.33231203468899073,8100000000.0,0.045221582118575666,0.24842861418736906,-0.13953418779736695,0.01297870266282419,331.70001220703125,-0.388585146487151,15.989913124156544,15.659033844740321,17.78668139556776,8.498397435897434,57.934025800362065,False,10.910861069650155,6.639239622505929,9.45069502340794,8.616701308206087,12.91714355946749,48.5346405832376,False,53.234333191799834
APH,Amphenol Corporation,Information Technology,157506928640,36.79023,22.750332,1.1,11.260334,0.78,0.0127,18.0,1.297,0.3688162219037268,0.25858746812039124,0.1849038956990132,0.024849434996526573,0.052035935204285705,0.2230660589034148,,0.3046123992856346,0.30936218110987035,,16.237085372485048,0.5747739078897889,0.686806219136286,1.1557358105136024,0.3183678642521117,0.25813045564594866,6.16565408985673,0.2411419296103301,4378100000.0,0.02779623752302761,0.04315275799209342,-0.1306444281591013,-0.04177408450418244,128.02999877929688,-0.38162028342850807,14.066825416907655,22.68699555654123,15.712927670303772,15.797402159244264,68.26415080299691,True,12.443321809313616,5.5448374811372725,9.282322195857112,10.173064621914545,11.363709284423608,48.807255392646155,False,58.53570309782153
ADI,"Analog Devices, Inc.",Information Technology,203346788352,76.28571,31.673681,1.04,6.018466,0.98,0.0228,31.0,1.194,0.614669518890112,0.27246423158074895,0.20575338346110292,0.04416120617642598,-0.02329262713178304,-0.028383891841526898,,0.40284162198769113,-0.06214171851476524,,9.450188218408893,0.713650782390039,0.8839567426520802,0.256229973277249,0.06704987068897324,0.06278208725283456,9.44804883084189,-0.0248314768719351,4278650000.0,0.021041148644027344,0.20867641943656035,0.0,0.3621350090939062,416.5199890136719,-0.5848019111311935,16.589350841044922,15.16126349472884,8.2152957925722,10.67476383265857,50.64067396100453,False,11.35272855618066,6.278442477664136,3.313478002950042,8.557999017171884,7.923875402681524,37.42652345664824,False,44.03359870882639
AON,Aon plc,Financials,66804736000,17.186264,14.618351,2.49,7.1742473,1.05,0.0115,19.0,0.714,0.47703858913916536,0.2740818345847157,0.21506315115534602,0.012846651590142533,-0.019932108840238216,0.11247318365137482,,-0.07912386440597376,0.1258852531146426,,5.777914110429448,0.8095466492894776,0.8537430470405891,1.7184559452523525,0.3951026518391788,0.15315341615443373,1.7260088462507266,,3218000000.0,0.04817023751130459,0.015307607240556428,-0.14366919866024935,-0.07853651773230734,312.7900085449219,-0.14941659222737416,17.41149863842298,13.705456504003866,15.227060295936983,12.748439608636977,59.092455047000804,False,5.797823618712286,8.791565306953459,11.651021291605206,9.97233071358745,9.674950298210735,45.887691229069134,False,52.49007313803497
APA,APA Corporation,Energy,12569402368,8.289044,8.788862,1.0,1.9443382,2.81,0.0936,27.0,0.374,0.40560538116591927,0.30829596412556054,0.16076233183856503,0.06971013840281813,-0.15057536770288188,-0.06959142043384259,,-0.2600149730892642,-0.2644907769552457,,9.892086330935252,0.41021662329635034,0.8730792364796778,0.7533234859675036,0.23535204332840964,0.16397603941091687,1.6862355112704652,1.4331204200961936,1779000000.0,0.14153417544569133,0.3100896860986547,-0.15650279841891798,0.22101091748688056,35.560001373291016,0.06029863033662258,13.34187813283208,1.1298246378303882,19.58969361188581,8.991059379217273,43.05245576176556,False,11.374211710275087,12.43421279551606,12.257351054960559,9.494907134824132,13.201060448588295,58.76174314416413,False,50.90709945296484
APO,"Apollo Global Management, Inc.",Financials,76792127488,83.77358,12.457982,0.69,4.13896,1.69,0.0584,17.0,1.519,0.9549751942338295,0.25766794595775216,0.10895815782083684,0.3309923567302747,0.6565556191889703,0.42964764687572576,,0.427309487473683,,,22.318918918918918,0.0,0.6034096153839084,0.5725547320166231,0.1496079859474744,0.3824715092694214,0.06703400254621805,0.520490787291984,,,,-0.07609758059437609,0.043346790790352786,133.1999969482422,-0.8512898457962522,15.116129566705222,22.4050022573721,16.40138925300712,11.3735661268556,65.29608720394003,True,12.511032866844417,9.290691034515797,8.951292246520875,9.452462658234664,12.50918997942928,52.71466878554503,False,59.00537799474253
AAPL,Apple Inc.,Information Technology,4308095467520,35.467957,30.682877,2.57,40.402203,0.37,0.0092,42.0,1.065,0.4690516410716045,0.31970799762591884,0.2691506412181824,0.010092818482382875,0.0168205536706329,0.01812535743479393,,0.04403517705318618,0.039212592033254,,,0.9207276829188809,0.9644422504732338,1.3380304612588665,1.5191298333175105,0.8228358730470098,11.31955799625177,0.13317752639467462,98767000000.0,0.022925907920247703,0.11357383320397635,0.0,0.10812545823329436,293.32000732421875,-0.13491276083367298,18.712190030364376,15.762041298028562,18.83329081048514,18.513790485829958,71.82131262470804,True,6.301061825727906,0.5999475436537406,3.2269848650035273,16.88467383799931,10.398459567971779,37.41112764035626,False,54.61622013253215
AMAT,"Applied Materials, Inc.",Information Technology,345569492992,44.660515,30.946072,2.04,15.912297,0.49,0.0172,32.0,1.654,0.4867456288776086,0.2985758601240835,0.24668640721940213,0.006594256772069892,-0.0033050784060696947,0.032334704568867556,,0.019010249633071796,0.023602035200739557,,31.486988847583643,0.959946474849652,0.9593362637237169,0.3453343130051433,0.34278716629928974,0.3161285437849617,17.258188161572782,0.18741099091127245,5698000000.0,0.01648872402093639,0.2055132543711224,0.0,0.46621958463535235,435.44000244140625,-0.30708206118984516,19.04995855022171,14.951179377915771,17.358326529856797,17.526020580296898,68.88548503829118,True,7.880303281581556,2.271610577498863,2.2054447508497406,18.111202040802002,10.954035009034728,41.42259565976689,False,55.15404034902903
APP,AppLovin Corporation,Information Technology,157404463104,40.81446,21.517193,1.3,74.25515,0.0,0.042600002,28.0,2.366,0.8786399662671873,0.757549422821868,0.6082715090014682,0.33336102975362575,0.7745142847451937,0.2483811324958407,,-0.050585439412226374,,,20.056005332921128,0.0,0.5390625829598603,1.6605561231683945,1.5617226261095971,1.1295982725695892,21.92053488120734,0.039095093003972625,3942776000.0,0.025048692535452034,0.046495376426113594,-0.34791382230490414,-0.1206784740124911,468.54998779296875,-0.47280466285723244,19.80251698958936,16.949973465977045,18.206935415695852,16.21697874493927,71.17640461620152,True,11.886711657120017,4.070787324247287,11.097175014429553,9.755791755326836,8.100544239983096,44.91100999110679,False,58.04370730365416
APTV,Aptiv PLC,Consumer Discretionary,12261293056,34.488094,8.549922,0.89,1.3416694,0.0,0.048600003,19.0,1.308,0.19109716638886165,0.09888224335719188,0.008089028336111383,0.011690583812848092,0.02180522351614894,0.052626267311163044,,0.05160565764018134,-0.34752205980518935,,5.587257617728532,0.088333579702226,0.9323827573213822,0.8791137178233952,0.017921146953405017,0.031110430290416984,2.142766850576038,0.014839067828640973,1529000000.0,0.12470136657012629,0.03216001568781253,-0.3279981697240286,-0.2142876682138102,57.939998626708984,-0.7520906200267257,6.578993999421632,11.611644871805026,8.543750393731457,13.901442307692308,40.635831572650424,False,13.2869948673462,15.31628697693358,18.226127108317833,6.137998707307656,7.525706929787868,60.49311458969313,False,50.564473081171776
ACGL,Arch Capital Group Ltd.,Financials,32772745216,7.215385,9.406479,1.05,1.434887,0.0,0.0214,19.0,0.33,,,0.22799834145330156,,,0.2614046974297357,,-0.1335857370223404,0.43909412925453095,,,0.60209115011542,0.7132920938210816,0.11274064281583078,0.1817318020325539,,,0.2331017920140781,6128000000.0,0.18698464103666987,0.002280501710376283,-0.06340487645904073,-0.0009053288149590819,93.80000305175781,0.30366972794937463,14.05,12.425259201761543,14.483018456267374,12.5,53.45827765802892,False,13.978487079064978,7.958265108146303,13.459689443981272,7.363801224588596,10.649351181414765,53.40959403719592,False,53.43393584761242
ADM,Archer-Daniels-Midland Company,Consumer Staples,37428744192,34.669643,14.9608555,2.46,1.6414788,2.68,0.037,10.0,0.578,0.06270166564925438,0.017740348079582403,0.013429842155751286,0.01262649475697259,-0.023734306298297782,-0.07541376844907977,,0.027966184766064134,-0.3713971528063209,,2.326797385620915,0.439673557845916,0.8962819126349896,0.4292438305547002,0.04742005014736286,0.03867999852160807,3.1654112221254955,-0.021759792323531202,4204000000.0,0.11232009223805485,0.0155477207888475,0.0,0.18282827052728182,77.66000366210938,-0.5684739095813591,4.501529484769616,9.249948516074866,8.603630531931469,9.083923751686907,31.439032284462858,False,9.032067392127095,12.482222687968573,8.988284005643559,4.832949831759394,9.006115152900385,44.341639070399005,False,37.89033567743093
ARES,Ares Management Corporation,Financials,41737326592,74.2647,16.984724,1.01,9.9527,4.28,0.1321,17.0,1.521,0.5419738919093197,0.15937139492727104,0.09414687041750737,0.06644068822186976,0.059105083299137245,0.22389150252192347,,0.37227173448691864,0.46553403849467134,,1.1632085059807677,0.6010612810405462,0.7291463977609596,3.3264855759481486,0.12334617326825188,0.044281749009808316,1.6740475133370487,0.39079988496069884,3194781000.0,0.07654493617260957,0.012885518510994055,-0.301425489097649,-0.09673012379032692,126.25,-0.7712947874292901,10.284590683439369,20.087789993109077,9.696497738073242,8.588225371120107,48.657103785741796,False,11.740012161880582,13.36522383769671,14.114751010068623,3.4506470310753152,13.409212835783563,56.079846876504796,False,52.36847533112329
ANET,"Arista Networks, Inc.",Information Technology,178512445440,48.718212,32.043056,1.82,13.219881,0.0,0.0166,26.0,1.673,0.6405609780472368,0.42818437211987964,0.3899086134337142,0.03652548301260831,0.07963428093710556,0.27146525721597636,0.27146525721597636,0.09093160180159818,0.3744220807063168,0.3744220807063168,,0.6183662466706528,0.702773799624214,,0.28385271411826524,0.30616917078704153,17.60895082869526,0.362960480665135,4252400000.0,0.02382130831000956,0.1506601374684922,-0.17914423738437632,0.0025032696133018076,141.77000427246094,-0.3422776681541597,19.28965201465201,22.283133866125954,16.968960966600964,17.301577260458835,75.84332410783776,True,8.343483825974545,3.0693984287048792,8.87806627974091,9.668888748051279,16.57271741704453,46.53255469951614,False,61.18793940367695
AJG,Arthur J. Gallagher & Co.,Financials,51098054656,32.17961,13.404114,0.85,2.1492257,1.41,0.0253,19.0,0.545,0.4257638789269832,0.18333094247597187,0.10715822694018075,0.007150626804659542,-0.011614441473692477,0.17699918642049317,,0.05933736637533857,0.10271296590164947,,4.0,0.7944528987483332,0.7918009771432526,0.5782342095107413,0.06406243300030016,0.05798559472294543,1.1086661642391291,0.3662913432047683,1785000000.0,0.034932836719849626,0.0104002295223067,-0.37261138371622726,-0.1904636239938688,198.8699951171875,-0.5834594017764665,13.499244987468673,18.980697488376514,6.095981122534031,11.780322199730094,50.35624579810931,False,12.321668984227825,11.48363290138686,14.827262233053293,6.258292816072128,12.109544468546638,57.000401403286745,False,53.67832360069803
AIZ,"Assurant, Inc.",Financials,11875082240,12.28447,10.733676,2.16,2.0295365,1.4,0.0226,6.0,0.556,,,0.06810360300601671,,,0.07927210984608024,,0.011864378175888035,0.466687531698333,,,0.594645330005251,0.9032846388948925,0.3758600722120035,0.14863069691395872,,,0.11562060962467258,1598400000.0,0.1346011730862758,0.018377905933215238,0.0,0.059479766792959576,239.6699981689453,-0.12624020409508915,11.22,11.019431221436323,14.430302136531125,12.5,49.169733357967445,False,7.334804665739643,9.964489448849074,9.89311309561983,9.331674622921156,10.847345428513517,47.37142726164322,False,48.27058030980533
